doodID,category,tilesets,tilesetSpecific,file,comment,Name,doodClass,soundLoop,selSize,defScale,minScale,maxScale,canPlaceRandScale,useClickHelper,ignoreModelClick,maxPitch,maxRoll,visRadius,walkable,numVar,onCliffs,onWater,floats,shadow,showInFog,animInFog,fixedRot,pathTex,showInMM,useMMColor,MMRed,MMGreen,MMBlue,vertR01,vertG01,vertB01,vertR02,vertG02,vertB02,vertR03,vertG03,vertB03,vertR04,vertG04,vertB04,vertR05,vertG05,vertB05,vertR06,vertG06,vertB06,vertR07,vertG07,vertB07,vertR08,vertG08,vertB08,vertR09,vertG09,vertB09,vertR10,vertG10,vertB10,UserList,InBeta,version
ASpr,S,"A,C",0,Doodads\Ashenvale\Structures\Pier\Pier,Pier,WESTRING_DOOD_ASPR,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,none,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ASpt,S,"A,C",0,Doodads\Ashenvale\Structures\PierTrashed\PierTrashed,Ruined Pier,WESTRING_DOOD_ASPT,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,none,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZPms,E,Z,0,Doodads\Ruins\Plants\Ruins_Shroom\Ruins_Shroom,Mushrooms,WESTRING_DOOD_APMS,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,6,1,1,0,0,1,0,270,PathTextures\2x2Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZPvp,E,Z,0,Doodads\Ruins\Plants\VinyPlant\VinyPlant,Viny Plant,WESTRING_DOOD_ZPVP,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,4,1,1,0,0,1,0,-1,PathTextures\2x2Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZOls,O,Z,0,Doodads\Ruins\Props\LibraryShelf\LibraryShelf,Library Shelf,WESTRING_DOOD_ZOLS,z,_,0,1,0.8,1.2,1,0,0,-,-,50,0,3,1,1,0,1,1,0,-1,PathTextures\4x2Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YScr,S,"Y,X,V,Q,J",0,Doodads\Cityscape\Structures\CathedralRuined\CathedralRuined,Ruined Cathedral,WESTRING_DOOD_YSCR,_,_,0,1.2,1.1,1.3,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\Cathedral.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YOfr,O,"Y,X,J",0,Doodads\Cityscape\Props\FountainRuined\FountainRuined,Ruined Fountain,WESTRING_DOOD_YOFR,_,_,288,0.9,0.8,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\8x8Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZZgr,Z,Z,0,Doodads\Cinematic\RunesOfGuldan\RunesOfGuldan,Gul'dan's Runes,WESTRING_DOOD_ZZGR,_,_,0,1,0.5,2,1,0,0,-,-,50,0,6,1,1,0,0,1,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
JZif,Z,J,0,Doodads\Cinematic\EnergyFieldWall\EnergyFieldWall,Invulnerability Field,WESTRING_DOOD_JZIF,_,_,128,1,1,1,1,1,0,-,-,50,0,1,1,1,0,0,0,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YSr0,S,"Y,X,V,Q,J",0,Doodads\Cityscape\Structures\CityBuildingSmall45_0_Ruined\CityBuildingSmall45_0_Ruined,City Building,WESTRING_DOOD_YSR0,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding0-2.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YSr1,S,"Y,X,V,Q,J",0,Doodads\Cityscape\Structures\CityBuildingSmall45_1_Ruined\CityBuildingSmall45_1_Ruined,City Building,WESTRING_DOOD_YSR1,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding0-2.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YSr2,S,"Y,X,V,Q,J",0,Doodads\Cityscape\Structures\CityBuildingSmall45_2_Ruined\CityBuildingSmall45_2_Ruined,City Building,WESTRING_DOOD_YSR2,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding0-2.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YSr3,S,"Y,X,V,Q,J",0,Doodads\Cityscape\Structures\CityBuildingSmall90_0_Ruined\CityBuildingSmall90_0_Ruined,City Building,WESTRING_DOOD_YSR3,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding3-5.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YSr4,S,"Y,X,V,Q,J",0,Doodads\Cityscape\Structures\CityBuildingSmall90_1_Ruined\CityBuildingSmall90_1_Ruined,City Building,WESTRING_DOOD_YSR4,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding3-5.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YSr5,S,"Y,X,V,Q,J",0,Doodads\Cityscape\Structures\CityBuildingSmall90_2_Ruined\CityBuildingSmall90_2_Ruined,City Building,WESTRING_DOOD_YSR5,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding3-5.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YSr6,S,"Y,X,V,Q,J",0,Doodads\Cityscape\Structures\CityBuildingSmall135_0_Ruined\CityBuildingSmall135_0_Ruined,City Building,WESTRING_DOOD_YSR6,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding6-8.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YSr7,S,"Y,X,V,Q,J",0,Doodads\Cityscape\Structures\CityBuildingSmall135_1_Ruined\CityBuildingSmall135_1_Ruined,City Building,WESTRING_DOOD_YSR7,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding6-8.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YSr8,S,"Y,X,V,Q,J",0,Doodads\Cityscape\Structures\CityBuildingSmall135_2_Ruined\CityBuildingSmall135_2_Ruined,City Building,WESTRING_DOOD_YSR8,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding6-8.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YSr9,S,"Y,X,V,Q,J",0,Doodads\Cityscape\Structures\CityBuildingSmall0_0_Ruined\CityBuildingSmall0_0_Ruined,City Building,WESTRING_DOOD_YSR9,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding9-11.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YSra,S,"Y,X,V,Q,J",0,Doodads\Cityscape\Structures\CityBuildingSmall0_1_Ruined\CityBuildingSmall0_1_Ruined,City Building,WESTRING_DOOD_YSRA,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding9-11.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YSrb,S,"Y,X,V,Q,J",0,Doodads\Cityscape\Structures\CityBuildingSmall0_2_Ruined\CityBuildingSmall0_2_Ruined,City Building,WESTRING_DOOD_YSRB,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding9-11.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YSrc,S,"Y,X,V,Q,J",0,Doodads\Cityscape\Structures\CityBuildingLarge_0_Ruined\CityBuildingLarge_0_Ruined,Large City Building,WESTRING_DOOD_YSRC,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuildingLarge_0.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YSrd,S,"Y,X,V,Q,J",0,Doodads\Cityscape\Structures\CityBuildingLarge_45_Ruined\CityBuildingLarge_45_Ruined,Large City Building,WESTRING_DOOD_YSRD,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuildingLarge_135.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YSre,S,"Y,X,V,Q,J",0,Doodads\Cityscape\Structures\CityBuildingLarge_90_Ruined\CityBuildingLarge_90_Ruined,Large City Building,WESTRING_DOOD_YSRE,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuildingLarge_90.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YSrf,S,"Y,X,V,Q,J",0,Doodads\Cityscape\Structures\CityBuildingLarge_135_Ruined\CityBuildingLarge_135_Ruined,Large City Building,WESTRING_DOOD_YSRF,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuildingLarge_45.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZZys,Z,Z,0,Doodads\Cinematic\EyeOfSargeras\EyeOfSargeras,Eye of Sargeras,WESTRING_DOOD_ZZYS,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,0,1,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
JScs,S,J,0,Doodads\Cityscape\Structures\City_ColumnSemiCircle_Ruined\City_ColumnSemiCircle_Ruined,Column Semi Circle Ruined,WESTRING_DOOD_JSCS,_,_,0,1.095,1.095,1.095,0,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\ColumnSemiCircle3.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
JSc2,S,J,0,Doodads\Cityscape\Structures\City_ColumnSemiCircle_Ruined\City_ColumnSemiCircle_Ruined,Column Semi Circle2 Ruined,WESTRING_DOOD_JSC2,_,_,0,1.095,1.095,1.095,0,0,0,-,-,50,0,1,1,1,0,1,1,0,0,PathTextures\ColumnSemiCircle.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
JSc3,S,J,0,Doodads\Cityscape\Structures\City_ColumnSemiCircle_Ruined\City_ColumnSemiCircle_Ruined,Column Semi Circle3 Ruined,WESTRING_DOOD_JSC3,_,_,0,1.095,1.095,1.095,0,0,0,-,-,50,0,1,1,1,0,1,1,0,90,PathTextures\ColumnSemiCircle3.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
JSc4,S,J,0,Doodads\Cityscape\Structures\City_ColumnSemiCircle_Ruined\City_ColumnSemiCircle_Ruined,Column Semi Circle4 Ruined,WESTRING_DOOD_JSC4,_,_,0,1.095,1.095,1.095,0,0,0,-,-,50,0,1,1,1,0,1,1,0,180,PathTextures\ColumnSemiCircle.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
JSco,S,J,0,Doodads\Cityscape\Structures\City_ColumnSingle1_Ruined\City_ColumnSingle1_Ruined,Single Column Ruined,WESTRING_DOOD_JSCO,_,_,0,1.05,0.9,1.15,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
JScx,S,J,0,Doodads\Cityscape\Structures\City_ColumnSingle2_Ruined\City_ColumnSingle2_Ruined,Single Column Ruined,WESTRING_DOOD_JSCX,_,_,0,1.05,0.9,1.15,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
JSrc,S,J,0,Doodads\Cityscape\Structures\CityBuildingLarge_0_BaseRuin\CityBuildingLarge_0_BaseRuin,Large City Building Ruined Base,WESTRING_DOOD_JSRC,_,_,0,1,1,1,1,1,0,-,-,50,0,1,1,1,0,1,1,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
JSr6,S,J,0,Doodads\Cityscape\Structures\CityBuildingSmall135_0_BaseRuin\CityBuildingSmall135_0_BaseRuin,City Building Ruined Base,WESTRING_DOOD_JSR6,_,_,0,1,1,1,1,1,0,-,-,50,0,1,1,1,0,1,1,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
JSar,S,J,0,Doodads\Cityscape\Structures\Archway2_Ruined\Archway2_Ruined,Archway Ruined,WESTRING_DOOD_JSAR,_,_,0,1,0.8,1.2,0,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\CityArch.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
JSax,S,J,0,Doodads\Cityscape\Structures\Archway1_Ruined\Archway1_Ruined,Archway Ruined,WESTRING_DOOD_JSAX,_,_,0,1,0.8,1.2,0,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\CityArch.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZZcd,Z,"Z,D,G",0,Doodads\Cinematic\CavernDust\CavernDust,Dust,WESTRING_DOOD_ZZCD,_,_,0,1,1,1,1,1,0,-,-,50,0,1,1,1,0,0,0,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
LSrg,S,"L,W,F,Z",0,Doodads\LordaeronSummer\Structures\GoblinShipyardRuined\GoblinShipyardRuined,Ruined Goblin Shipyard,WESTRING_DOOD_LSRG,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\8x8Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
AOnt,O,"A,C",0,Doodads\Ashenvale\Props\Totem\Totem,Totem Lantern,WESTRING_DOOD_AONT,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,3,1,1,0,1,1,0,-1,PathTextures\2x2Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
DOsv,O,"D,G",0,Doodads\Dungeon\Props\SewerVent\SewerVent,Sewer Vent,WESTRING_DOOD_DOSV,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,4,1,1,0,1,1,0,-1,PathTextures\2x2Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
DOsw,O,"D,G",0,Doodads\Dungeon\Props\SewerWallpipes\SewerWallpipes,Sewer Wallpipes,WESTRING_DOOD_DOSW,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,3,1,1,0,1,1,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
LOwf,O,*,0,Doodads\LordaeronSummer\Props\WallFountainCliff\WallFountainCliff,Wall Fountain,WESTRING_DOOD_LOWF,_,_,0,1,1,1,1,0,0,-,-,50,0,2,1,1,0,1,1,0,-1,PathTextures\12x12WallFountain.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
KOdr,O,K,0,Doodads\BlackCitadel\Props\RuneArt\RuneArt,Runes,WESTRING_DOOD_KODR,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,7,1,1,0,1,1,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
OZsp,Z,"O,K",0,Doodads\Cinematic\ShimmeringPortal\ShimmeringPortal,Shimmering Portal,WESTRING_DOOD_OZSP,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,0,0,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ASv0,S,"A,C",0,Buildings\Other\ElvenFishVillageBuilding0\ElvenFishVillageBuilding0,Elven Fishing Village,WESTRING_DOOD_ASV0,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\8x8Round.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ASv1,S,"A,C",0,Buildings\Other\ElvenFishVillageBuilding1\ElvenFishVillageBuilding1,Elven Fishing Village,WESTRING_DOOD_ASV1,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\8x8Round.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ASv2,S,"A,C",0,Buildings\Other\ElvenFishVillageBuilding2\ElvenFishVillageBuilding2,Elven Fishing Village,WESTRING_DOOD_ASV2,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ASv3,S,"A,C",0,Buildings\Other\ElvenFishVillageBuilding3\ElvenFishVillageBuilding3,Elven Fishing Village,WESTRING_DOOD_ASV3,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\8x8Round.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ASv4,S,"A,C",0,Buildings\Other\ElvenFishVillageBuilding4\ElvenFishVillageBuilding4,Elven Fishing Village,WESTRING_DOOD_ASV4,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\8x8Round.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ASx0,S,"A,C",0,Buildings\Other\ElvenFishVillageBuildingRuined0\ElvenFishVillageBuildingRuined0,Ruined Elven Fishing Village,WESTRING_DOOD_ASX0,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\8x8Round.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ASx1,S,"A,C",0,Buildings\Other\ElvenFishVillageBuildingRuined1\ElvenFishVillageBuildingRuined1,Ruined Elven Fishing Village,WESTRING_DOOD_ASX1,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\8x8Round.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ASx2,S,"A,C",0,Buildings\Other\ElvenFishVillageBuildingRuined2\ElvenFishVillageBuildingRuined2,Ruined Elven Fishing Village,WESTRING_DOOD_ASX2,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZOtr,O,Z,0,Doodads\Ruins\Props\RuinsTrash\RuinsTrash,Trash,WESTRING_DOOD_ZOTR,z,_,0,1,0.8,1.2,1,0,0,-,-,50,0,2,1,1,0,1,1,0,-1,PathTextures\2x2Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZOba,O,Z,0,Doodads\Ruins\Props\RuinsBloodyAltar\RuinsBloodyAltar,Bloody Altar,WESTRING_DOOD_ZOBA,z,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
IZrw,Z,I,1,Doodads\Cinematic\RisingWaterDoodad\RisingWaterDoodad,Rising Water,WESTRING_DOOD_IZRW,_,_,0,1,1,1,1,1,0,-,-,50,0,1,1,1,0,0,0,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
KOst,O,K,0,Doodads\BlackCitadel\Props\BlackCitadelStatue\BlackCitadelStatue,Black Citadel Statue,WESTRING_DOOD_KOST,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\8x8Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
IZft,Z,I,0,Doodads\Cinematic\FrozenThrone\FrozenThrone,The Frozen Throne,WESTRING_DOOD_IZFT,_,_,256,1,1,1,1,0,0,-,-,0,0,1,1,1,0,0,0,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
IOic,O,I,0,Doodads\Icecrown\Props\Icecrown_IceChair\Icecrown_IceChair,Icey Chair,WESTRING_DOOD_IOIC,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
IRcy,E,I,0,Doodads\Icecrown\Rocks\Icecrown_Crystal\Icecrown_Crystal,Crystal,WESTRING_DOOD_IRCY,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,9,1,1,0,1,1,0,-1,PathTextures\8x8Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ISsr,S,I,0,Doodads\Icecrown\Structures\Icecrown_StoneArch\Icecrown_StoneArch,Stone Archway,WESTRING_DOOD_ISSR,_,_,0,1,0.8,1.2,0,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\CityArch.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ISs1,S,I,0,Doodads\Icecrown\Structures\Icecrown_StoneArch45\Icecrown_StoneArch45,Angled Stone Archway,WESTRING_DOOD_ISS1,_,_,0,1,0.8,1.2,0,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\CityArchAngle.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
IOch,O,I,0,Doodads\Icecrown\Props\IcecrownChair\IcecrownChair,Chair,WESTRING_DOOD_IOCH,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
OOal,O,"O,K",0,Doodads\Outland\Props\Altar\Altar,Altar,WESTRING_DOOD_OOAL,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
OOgr,O,"O,K",0,Doodads\Outland\Props\Grate\Grate,Flame Grate,WESTRING_DOOD_OOGR,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,2,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
